img,IQR,rank
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1282/mri/mwp1bl.nii,82.17%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1282/mri/mwp1m06.nii,82.00%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1282/mri/mwp1m12.nii,81.94%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1282/mri/mwp1m18.nii,82.15%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1282/mri/mwp1m24.nii,82.03%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1282/mri/mwp1m30.nii,82.03%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1282/mri/mwp1m36.nii,81.55%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1282/mri/mwp1m42.nii,81.55%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1282/mri/mwp1m48.nii,81.75%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1282/mri/mwp1m54.nii,81.75%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1283/mri/mwp1bl.nii,85.82%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1283/mri/mwp1m06.nii,85.74%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1283/mri/mwp1m12.nii,85.61%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1283/mri/mwp1m18.nii,85.61%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1283/mri/mwp1m24.nii,85.41%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1284/mri/mwp1bl.nii,85.49%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1284/mri/mwp1m06.nii,85.62%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1284/mri/mwp1m12.nii,85.00%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1284/mri/mwp1m18.nii,85.00%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1285/mri/mwp1bl.nii,85.16%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1285/mri/mwp1m06.nii,84.91%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1285/mri/mwp1m12.nii,85.14%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1285/mri/mwp1m18.nii,84.44%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1285/mri/mwp1m24.nii,84.44%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1286/mri/mwp1m48.nii,85.39%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1286/mri/mwp1m54.nii,85.39%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1286/mri/mwp1m60.nii,85.12%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1288/mri/mwp1bl.nii,80.77%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1288/mri/mwp1m06.nii,84.78%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1288/mri/mwp1m12.nii,81.38%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1288/mri/mwp1m18.nii,81.06%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1288/mri/mwp1m24.nii,81.06%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1288/mri/mwp1m30.nii,81.06%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1288/mri/mwp1m36.nii,80.38%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1288/mri/mwp1m60.nii,80.94%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1289/mri/mwp1bl.nii,78.83%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1289/mri/mwp1m06.nii,81.90%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/129/mri/mwp1bl.nii,80.03%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/129/mri/mwp1m06.nii,82.06%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/129/mri/mwp1m12.nii,81.67%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/129/mri/mwp1m18.nii,81.67%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/129/mri/mwp1m24.nii,81.62%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1290/mri/mwp1bl.nii,85.06%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1290/mri/mwp1m06.nii,84.77%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1290/mri/mwp1m12.nii,85.10%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1293/mri/mwp1bl.nii,85.16%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1293/mri/mwp1m06.nii,85.44%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1293/mri/mwp1m12.nii,84.93%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1293/mri/mwp1m18.nii,84.90%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1293/mri/mwp1m24.nii,85.21%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1294/mri/mwp1bl.nii,80.92%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1294/mri/mwp1m06.nii,81.01%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1295/mri/mwp1bl.nii,81.96%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1295/mri/mwp1m06.nii,81.57%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1295/mri/mwp1m12.nii,79.31%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1295/mri/mwp1m18.nii,79.31%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1295/mri/mwp1m36.nii,79.31%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1296/mri/mwp1bl.nii,81.96%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1296/mri/mwp1m06.nii,81.91%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1296/mri/mwp1m12.nii,81.88%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1296/mri/mwp1m18.nii,81.99%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1296/mri/mwp1m24.nii,81.99%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1299/mri/mwp1bl.nii,81.43%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1299/mri/mwp1m06.nii,81.32%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1299/mri/mwp1m12.nii,81.28%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1299/mri/mwp1m18.nii,81.93%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1299/mri/mwp1m24.nii,81.48%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1299/mri/mwp1m30.nii,81.43%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1299/mri/mwp1m36.nii,81.43%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/130/mri/mwp1bl.nii,81.49%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/130/mri/mwp1m06.nii,80.20%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/130/mri/mwp1m12.nii,80.40%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/130/mri/mwp1m18.nii,80.40%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/130/mri/mwp1m24.nii,81.44%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/130/mri/mwp1m30.nii,81.44%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/130/mri/mwp1m36.nii,81.67%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/130/mri/mwp1m42.nii,81.67%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/130/mri/mwp1m48.nii,81.35%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/130/mri/mwp1m60.nii,81.33%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/130/mri/mwp1m72.nii,81.40%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1300/mri/mwp1m30.nii,84.72%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1300/mri/mwp1m36.nii,84.72%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1300/mri/mwp1m42.nii,84.66%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1300/mri/mwp1m48.nii,84.66%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1300/mri/mwp1m54.nii,84.36%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1300/mri/mwp1m60.nii,84.35%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1300/mri/mwp1m72.nii,84.56%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1300/mri/mwp1m120.nii,85.95%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1301/mri/mwp1bl.nii,84.97%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1301/mri/mwp1m06.nii,85.23%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1301/mri/mwp1m12.nii,83.53%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1301/mri/mwp1m18.nii,85.12%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1301/mri/mwp1m24.nii,85.21%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1301/mri/mwp1m30.nii,85.17%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1301/mri/mwp1m36.nii,85.17%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1304/mri/mwp1bl.nii,84.96%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1304/mri/mwp1m06.nii,85.11%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1306/mri/mwp1bl.nii,81.54%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1307/mri/mwp1bl.nii,85.65%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1307/mri/mwp1m06.nii,85.08%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1307/mri/mwp1m12.nii,85.36%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1307/mri/mwp1m18.nii,84.11%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1307/mri/mwp1m24.nii,84.11%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1308/mri/mwp1bl.nii,82.97%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1308/mri/mwp1m06.nii,84.27%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1308/mri/mwp1m12.nii,82.16%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1308/mri/mwp1m18.nii,82.16%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1308/mri/mwp1m24.nii,84.65%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1309/mri/mwp1bl.nii,85.39%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1309/mri/mwp1m06.nii,82.45%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1309/mri/mwp1m12.nii,85.08%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1309/mri/mwp1m18.nii,81.60%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1309/mri/mwp1m24.nii,85.18%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1311/mri/mwp1bl.nii,81.84%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1311/mri/mwp1m06.nii,81.75%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1311/mri/mwp1m12.nii,81.93%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1311/mri/mwp1m18.nii,81.69%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1311/mri/mwp1m24.nii,81.83%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1314/mri/mwp1bl.nii,85.10%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1314/mri/mwp1m06.nii,83.89%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1314/mri/mwp1m12.nii,83.89%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1314/mri/mwp1m18.nii,84.15%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1314/mri/mwp1m24.nii,83.91%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1314/mri/mwp1m30.nii,84.18%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1314/mri/mwp1m36.nii,84.18%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1315/mri/mwp1bl.nii,84.18%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1315/mri/mwp1m06.nii,83.60%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1315/mri/mwp1m12.nii,83.87%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1315/mri/mwp1m18.nii,83.98%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1315/mri/mwp1m24.nii,84.67%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1315/mri/mwp1m30.nii,83.72%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1315/mri/mwp1m36.nii,83.72%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1318/mri/mwp1bl.nii,84.51%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1318/mri/mwp1m06.nii,85.43%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1318/mri/mwp1m12.nii,84.81%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1318/mri/mwp1m18.nii,85.32%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1318/mri/mwp1m24.nii,85.32%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1318/mri/mwp1m30.nii,85.13%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1318/mri/mwp1m36.nii,84.85%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1318/mri/mwp1m42.nii,84.85%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1318/mri/mwp1m48.nii,85.90%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1318/mri/mwp1m54.nii,85.90%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1318/mri/mwp1m60.nii,85.96%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1318/mri/mwp1m72.nii,85.90%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1326/mri/mwp1bl.nii,81.50%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1326/mri/mwp1m06.nii,81.95%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1326/mri/mwp1m12.nii,81.88%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1326/mri/mwp1m18.nii,81.30%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1326/mri/mwp1m24.nii,81.01%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1326/mri/mwp1m30.nii,81.01%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1326/mri/mwp1m36.nii,81.49%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1326/mri/mwp1m42.nii,81.46%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1326/mri/mwp1m48.nii,81.46%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1326/mri/mwp1m60.nii,80.88%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1326/mri/mwp1m72.nii,79.28%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1330/mri/mwp1bl.nii,79.17%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1330/mri/mwp1m06.nii,82.62%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1330/mri/mwp1m12.nii,82.62%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1330/mri/mwp1m18.nii,83.17%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1330/mri/mwp1m24.nii,71.83%,C-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1331/mri/mwp1bl.nii,85.11%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1331/mri/mwp1m06.nii,81.99%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1331/mri/mwp1m12.nii,84.42%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1331/mri/mwp1m18.nii,84.45%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1331/mri/mwp1m24.nii,84.45%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1331/mri/mwp1m30.nii,84.72%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1331/mri/mwp1m48.nii,81.71%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1331/mri/mwp1m60.nii,81.71%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1334/mri/mwp1m06.nii,83.49%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1337/mri/mwp1bl.nii,85.23%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1337/mri/mwp1m06.nii,85.37%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1337/mri/mwp1m12.nii,84.38%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1338/mri/mwp1bl.nii,82.66%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1339/mri/mwp1bl.nii,85.24%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1339/mri/mwp1m06.nii,84.78%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1339/mri/mwp1m12.nii,85.46%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1339/mri/mwp1m18.nii,85.46%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1339/mri/mwp1m24.nii,84.93%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1340/mri/mwp1bl.nii,85.66%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1341/mri/mwp1bl.nii,85.31%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1341/mri/mwp1m06.nii,83.98%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1341/mri/mwp1m12.nii,84.84%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1341/mri/mwp1m18.nii,85.20%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1341/mri/mwp1m24.nii,85.20%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1343/mri/mwp1bl.nii,76.45%,C
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1343/mri/mwp1m06.nii,74.59%,C
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1343/mri/mwp1m12.nii,77.21%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1346/mri/mwp1bl.nii,85.39%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1346/mri/mwp1m06.nii,84.44%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1346/mri/mwp1m12.nii,85.39%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1346/mri/mwp1m18.nii,85.40%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1346/mri/mwp1m24.nii,85.43%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1346/mri/mwp1m36.nii,84.74%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1346/mri/mwp1m42.nii,84.93%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1346/mri/mwp1m48.nii,84.93%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1346/mri/mwp1m54.nii,84.93%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1346/mri/mwp1m60.nii,84.56%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1346/mri/mwp1m72.nii,84.17%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/135/mri/mwp1bl.nii,81.73%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/135/mri/mwp1m06.nii,80.50%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/135/mri/mwp1m12.nii,73.24%,C-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/135/mri/mwp1m18.nii,79.18%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/135/mri/mwp1m36.nii,78.19%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/135/mri/mwp1m48.nii,70.32%,C-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/135/mri/mwp1m54.nii,70.32%,C-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/135/mri/mwp1m72.nii,79.83%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1351/mri/mwp1bl.nii,82.20%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1351/mri/mwp1m06.nii,82.13%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1351/mri/mwp1m12.nii,82.13%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1351/mri/mwp1m18.nii,82.17%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1351/mri/mwp1m24.nii,82.10%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1351/mri/mwp1m30.nii,82.02%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1351/mri/mwp1m36.nii,82.02%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1351/mri/mwp1m48.nii,81.83%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1351/mri/mwp1m54.nii,81.37%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1351/mri/mwp1m60.nii,81.37%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1352/mri/mwp1bl.nii,85.20%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1352/mri/mwp1m06.nii,83.63%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1352/mri/mwp1m12.nii,84.67%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1352/mri/mwp1m18.nii,85.01%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1352/mri/mwp1m24.nii,84.37%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1352/mri/mwp1m30.nii,84.77%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1352/mri/mwp1m36.nii,84.76%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1352/mri/mwp1m42.nii,84.77%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1352/mri/mwp1m48.nii,84.17%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1352/mri/mwp1m54.nii,84.17%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1352/mri/mwp1m60.nii,83.87%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1352/mri/mwp1m72.nii,83.41%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1354/mri/mwp1bl.nii,82.50%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1354/mri/mwp1m06.nii,85.33%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1357/mri/mwp1bl.nii,82.19%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1363/mri/mwp1bl.nii,81.19%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1366/mri/mwp1bl.nii,70.03%,C-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1368/mri/mwp1bl.nii,81.82%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1368/mri/mwp1m06.nii,80.95%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1368/mri/mwp1m12.nii,81.74%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1368/mri/mwp1m18.nii,81.38%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1368/mri/mwp1m24.nii,81.38%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1371/mri/mwp1bl.nii,81.94%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1371/mri/mwp1m06.nii,81.97%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1371/mri/mwp1m12.nii,81.78%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1371/mri/mwp1m24.nii,81.65%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1373/mri/mwp1bl.nii,80.80%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1373/mri/mwp1m06.nii,79.99%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1373/mri/mwp1m12.nii,78.70%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1373/mri/mwp1m18.nii,81.02%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1373/mri/mwp1m24.nii,81.02%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1377/mri/mwp1bl.nii,79.87%,C+
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1377/mri/mwp1m06.nii,76.59%,C
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1377/mri/mwp1m12.nii,80.48%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1377/mri/mwp1m18.nii,80.48%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1378/mri/mwp1bl.nii,81.87%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1378/mri/mwp1m12.nii,81.72%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1378/mri/mwp1m36.nii,81.76%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1378/mri/mwp1m48.nii,81.94%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1378/mri/mwp1m54.nii,81.79%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1378/mri/mwp1m60.nii,81.79%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1378/mri/mwp1m120.nii,83.60%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1378/mri/mwp1m144.nii,84.02%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1379/mri/mwp1bl.nii,82.01%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1379/mri/mwp1m06.nii,81.39%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1379/mri/mwp1m12.nii,81.79%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/1379/mri/mwp1m24.nii,81.02%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/138/mri/mwp1bl.nii,84.34%,B
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/138/mri/mwp1m06.nii,81.58%,B-
/data/datasets/ADNI/ADNI_T1_Fixed_20210719/138/mri/mwp1m12.nii,80.77%,B-
