img,IQR,rank
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r042s006/ses-1/mri/mwp1T1w.nii,86.30%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r042s007/ses-1/mri/mwp1T1w.nii,86.40%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r042s009/ses-1/mri/mwp1T1w.nii,86.40%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r042s012/ses-1/mri/mwp1T1w.nii,86.30%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r042s014/ses-1/mri/mwp1T1w.nii,85.93%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r042s016/ses-1/mri/mwp1T1w.nii,86.46%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r042s017/ses-1/mri/mwp1T1w.nii,86.28%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r042s019/ses-1/mri/mwp1T1w.nii,86.47%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r042s020/ses-1/mri/mwp1T1w.nii,86.18%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r042s022/ses-1/mri/mwp1T1w.nii,86.12%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r042s024/ses-1/mri/mwp1T1w.nii,86.49%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r042s027/ses-1/mri/mwp1T1w.nii,86.26%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r042s031/ses-1/mri/mwp1T1w.nii,82.52%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r042s034/ses-1/mri/mwp1T1w.nii,86.39%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r042s036/ses-1/mri/mwp1T1w.nii,85.79%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r044s001/ses-1/mri/mwp1T1w.nii,85.81%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r044s004/ses-1/mri/mwp1T1w.nii,78.27%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r045s001/ses-1/mri/mwp1T1w.nii,84.79%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r045s004/ses-1/mri/mwp1T1w.nii,85.86%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r046s002/ses-1/mri/mwp1T1w.nii,84.53%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r046s003/ses-1/mri/mwp1T1w.nii,85.48%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r046s004/ses-1/mri/mwp1T1w.nii,85.95%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r046s009/ses-1/mri/mwp1T1w.nii,81.19%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r046s010/ses-1/mri/mwp1T1w.nii,86.26%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r046s013/ses-1/mri/mwp1T1w.nii,86.23%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s002/ses-1/mri/mwp1T1w.nii,84.28%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s003/ses-1/mri/mwp1T1w.nii,86.41%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s004/ses-1/mri/mwp1T1w.nii,85.98%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s005/ses-1/mri/mwp1T1w.nii,86.52%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s008/ses-1/mri/mwp1T1w.nii,86.07%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s009/ses-1/mri/mwp1T1w.nii,83.61%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s012/ses-1/mri/mwp1T1w.nii,80.97%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s019/ses-1/mri/mwp1T1w.nii,85.95%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s020/ses-1/mri/mwp1T1w.nii,84.67%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s022/ses-1/mri/mwp1T1w.nii,85.24%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s023/ses-1/mri/mwp1T1w.nii,86.56%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s025/ses-1/mri/mwp1T1w.nii,86.34%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s028/ses-1/mri/mwp1T1w.nii,84.27%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s029/ses-1/mri/mwp1T1w.nii,84.88%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s030/ses-1/mri/mwp1T1w.nii,85.53%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s032/ses-1/mri/mwp1T1w.nii,85.43%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s033/ses-1/mri/mwp1T1w.nii,86.08%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s034/ses-1/mri/mwp1T1w.nii,86.14%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s040/ses-1/mri/mwp1T1w.nii,86.43%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s042/ses-1/mri/mwp1T1w.nii,86.03%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s045/ses-1/mri/mwp1T1w.nii,83.46%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s047/ses-1/mri/mwp1T1w.nii,84.14%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r047s049/ses-1/mri/mwp1T1w.nii,86.04%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r048s001/ses-1/mri/mwp1T1w.nii,86.34%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r048s003/ses-1/mri/mwp1T1w.nii,85.58%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r048s005/ses-1/mri/mwp1T1w.nii,86.51%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r048s007/ses-1/mri/mwp1T1w.nii,86.52%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r048s009/ses-1/mri/mwp1T1w.nii,86.46%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r048s013/ses-1/mri/mwp1T1w.nii,86.54%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r048s017/ses-1/mri/mwp1T1w.nii,86.39%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r048s019/ses-1/mri/mwp1T1w.nii,86.61%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r048s020/ses-1/mri/mwp1T1w.nii,86.64%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r048s023/ses-1/mri/mwp1T1w.nii,86.51%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r048s024/ses-1/mri/mwp1T1w.nii,86.62%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r048s025/ses-1/mri/mwp1T1w.nii,86.57%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r048s026/ses-1/mri/mwp1T1w.nii,86.58%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r048s027/ses-1/mri/mwp1T1w.nii,86.63%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r048s028/ses-1/mri/mwp1T1w.nii,86.52%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r048s030/ses-1/mri/mwp1T1w.nii,86.53%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r048s033/ses-1/mri/mwp1T1w.nii,86.57%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r048s040/ses-1/mri/mwp1T1w.nii,86.55%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r048s041/ses-1/mri/mwp1T1w.nii,86.53%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r048s042/ses-1/mri/mwp1T1w.nii,86.57%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r048s044/ses-1/mri/mwp1T1w.nii,86.57%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r049s003/ses-1/mri/mwp1T1w.nii,86.42%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r049s004/ses-1/mri/mwp1T1w.nii,77.56%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r049s006/ses-1/mri/mwp1T1w.nii,85.82%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r049s008/ses-1/mri/mwp1T1w.nii,81.83%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r049s009/ses-1/mri/mwp1T1w.nii,82.27%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r049s013/ses-1/mri/mwp1T1w.nii,85.93%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r049s014/ses-1/mri/mwp1T1w.nii,81.16%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r049s021/ses-1/mri/mwp1T1w.nii,79.52%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r049s023/ses-1/mri/mwp1T1w.nii,83.62%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r049s029/ses-1/mri/mwp1T1w.nii,85.58%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r049s033/ses-1/mri/mwp1T1w.nii,86.36%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r049s034/ses-1/mri/mwp1T1w.nii,79.24%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r050s001/ses-1/mri/mwp1T1w.nii,78.42%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r050s007/ses-1/mri/mwp1T1w.nii,78.93%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r050s010/ses-1/mri/mwp1T1w.nii,86.02%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r050s011/ses-1/mri/mwp1T1w.nii,84.47%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r050s012/ses-1/mri/mwp1T1w.nii,85.54%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r050s013/ses-1/mri/mwp1T1w.nii,84.11%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r050s014/ses-1/mri/mwp1T1w.nii,84.79%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r052s003/ses-1/mri/mwp1T1w.nii,86.14%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r052s004/ses-1/mri/mwp1T1w.nii,86.35%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r052s005/ses-1/mri/mwp1T1w.nii,85.64%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r052s006/ses-1/mri/mwp1T1w.nii,85.35%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r052s008/ses-1/mri/mwp1T1w.nii,86.46%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r052s009/ses-1/mri/mwp1T1w.nii,85.09%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r052s013/ses-1/mri/mwp1T1w.nii,86.49%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r052s017/ses-1/mri/mwp1T1w.nii,86.43%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r052s018/ses-1/mri/mwp1T1w.nii,85.18%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r052s022/ses-1/mri/mwp1T1w.nii,86.29%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r052s024/ses-1/mri/mwp1T1w.nii,86.09%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r052s028/ses-1/mri/mwp1T1w.nii,85.92%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r052s030/ses-1/mri/mwp1T1w.nii,86.44%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r052s033/ses-1/mri/mwp1T1w.nii,86.25%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Testing/sub-r052s034/ses-1/mri/mwp1T1w.nii,86.23%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s001/ses-1/mri/mwp1T1w.nii,78.04%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s002/ses-1/mri/mwp1T1w.nii,83.47%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s003/ses-1/mri/mwp1T1w.nii,77.00%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s004/ses-1/mri/mwp1T1w.nii,82.04%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s005/ses-1/mri/mwp1T1w.nii,78.52%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s006/ses-1/mri/mwp1T1w.nii,79.04%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s007/ses-1/mri/mwp1T1w.nii,79.53%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s008/ses-1/mri/mwp1T1w.nii,77.10%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s009/ses-1/mri/mwp1T1w.nii,83.47%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s010/ses-1/mri/mwp1T1w.nii,81.91%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s011/ses-1/mri/mwp1T1w.nii,81.89%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s012/ses-1/mri/mwp1T1w.nii,76.98%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s013/ses-1/mri/mwp1T1w.nii,82.23%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s014/ses-1/mri/mwp1T1w.nii,77.92%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s015/ses-1/mri/mwp1T1w.nii,83.37%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s016/ses-1/mri/mwp1T1w.nii,80.37%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s017/ses-1/mri/mwp1T1w.nii,82.78%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s018/ses-1/mri/mwp1T1w.nii,80.79%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s019/ses-1/mri/mwp1T1w.nii,83.41%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s020/ses-1/mri/mwp1T1w.nii,82.07%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s021/ses-1/mri/mwp1T1w.nii,83.99%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s022/ses-1/mri/mwp1T1w.nii,75.38%,C
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s023/ses-1/mri/mwp1T1w.nii,81.01%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s024/ses-1/mri/mwp1T1w.nii,81.79%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s025/ses-1/mri/mwp1T1w.nii,79.76%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s026/ses-1/mri/mwp1T1w.nii,79.05%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s027/ses-1/mri/mwp1T1w.nii,78.43%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s028/ses-1/mri/mwp1T1w.nii,80.61%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s029/ses-1/mri/mwp1T1w.nii,79.83%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s030/ses-1/mri/mwp1T1w.nii,81.57%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s031/ses-1/mri/mwp1T1w.nii,80.02%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s032/ses-1/mri/mwp1T1w.nii,76.44%,C
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s033/ses-1/mri/mwp1T1w.nii,80.35%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s034/ses-1/mri/mwp1T1w.nii,77.20%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s036/ses-1/mri/mwp1T1w.nii,82.52%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s037/ses-1/mri/mwp1T1w.nii,80.81%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s038/ses-1/mri/mwp1T1w.nii,78.51%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r001s039/ses-1/mri/mwp1T1w.nii,78.61%,C+
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r002s001/ses-1/mri/mwp1T1w.nii,82.64%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r002s002/ses-1/mri/mwp1T1w.nii,85.70%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r002s003/ses-1/mri/mwp1T1w.nii,85.82%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r002s004/ses-1/mri/mwp1T1w.nii,86.29%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r002s005/ses-1/mri/mwp1T1w.nii,85.60%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r002s006/ses-1/mri/mwp1T1w.nii,85.94%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r002s007/ses-1/mri/mwp1T1w.nii,83.71%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r002s008/ses-1/mri/mwp1T1w.nii,86.04%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r002s009/ses-1/mri/mwp1T1w.nii,83.40%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r002s010/ses-1/mri/mwp1T1w.nii,86.39%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r002s011/ses-1/mri/mwp1T1w.nii,85.25%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r002s012/ses-1/mri/mwp1T1w.nii,85.60%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r003s001/ses-1/mri/mwp1T1w.nii,85.27%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r003s002/ses-1/mri/mwp1T1w.nii,86.32%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r003s003/ses-1/mri/mwp1T1w.nii,85.54%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r003s004/ses-1/mri/mwp1T1w.nii,85.68%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r003s005/ses-1/mri/mwp1T1w.nii,81.89%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r003s006/ses-1/mri/mwp1T1w.nii,86.38%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r003s007/ses-1/mri/mwp1T1w.nii,83.12%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r003s008/ses-1/mri/mwp1T1w.nii,86.27%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r003s009/ses-1/mri/mwp1T1w.nii,85.87%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r003s010/ses-1/mri/mwp1T1w.nii,82.03%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r003s011/ses-1/mri/mwp1T1w.nii,85.94%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r003s012/ses-1/mri/mwp1T1w.nii,85.15%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r003s013/ses-1/mri/mwp1T1w.nii,84.51%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r003s014/ses-1/mri/mwp1T1w.nii,86.22%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r003s015/ses-1/mri/mwp1T1w.nii,86.53%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s001/ses-1/mri/mwp1T1w.nii,84.44%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s002/ses-1/mri/mwp1T1w.nii,83.01%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s003/ses-1/mri/mwp1T1w.nii,86.01%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s004/ses-1/mri/mwp1T1w.nii,84.44%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s005/ses-1/mri/mwp1T1w.nii,85.71%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s006/ses-1/mri/mwp1T1w.nii,83.20%,B-
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s007/ses-1/mri/mwp1T1w.nii,85.42%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s008/ses-1/mri/mwp1T1w.nii,86.28%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s009/ses-1/mri/mwp1T1w.nii,85.68%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s010/ses-1/mri/mwp1T1w.nii,85.96%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s011/ses-1/mri/mwp1T1w.nii,85.84%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s012/ses-1/mri/mwp1T1w.nii,85.79%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s013/ses-1/mri/mwp1T1w.nii,85.07%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s014/ses-1/mri/mwp1T1w.nii,84.73%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s015/ses-1/mri/mwp1T1w.nii,85.69%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s016/ses-1/mri/mwp1T1w.nii,84.14%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s017/ses-1/mri/mwp1T1w.nii,84.64%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s018/ses-1/mri/mwp1T1w.nii,86.39%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s019/ses-1/mri/mwp1T1w.nii,84.06%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s020/ses-1/mri/mwp1T1w.nii,85.57%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s021/ses-1/mri/mwp1T1w.nii,84.98%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s022/ses-1/mri/mwp1T1w.nii,85.58%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s023/ses-1/mri/mwp1T1w.nii,86.15%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s024/ses-1/mri/mwp1T1w.nii,85.15%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s025/ses-1/mri/mwp1T1w.nii,86.05%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s026/ses-1/mri/mwp1T1w.nii,85.65%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s027/ses-1/mri/mwp1T1w.nii,85.44%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s028/ses-1/mri/mwp1T1w.nii,85.91%,B
/data/datasets/Preprocessing/ATLAS_2/ATLAS_2_pred/Training/sub-r004s029/ses-1/mri/mwp1T1w.nii,85.06%,B
